FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1DateStart,Season1DateEnd,Season1Time 1,Season1Time 2,Season1Time 3,Season1Time 4,Season1Time 5,Season1Time 6,Season1Time 7,Season1Time 8,Season2DateStart,Season2DateEnd,Season2Time 1,Season2Time 2,Season2Time 3,Season2Time 4,Season2Time 5,Season2Time 6,Season2Time 7,Season2Time 8,Season3DateStart,Season3DateEnd,Season3Time 1,Season3Time 2,Season3Time 3,Season4DateStart,Season4DateEnd,Season4Time 1,Season4Time 2,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1019484,Annandale Farmers Market,https://www.fairfaxcounty.gov/parks/farmersmarkets/annandale,https://www.facebook.com/events/557660981411692/,,,@fairfaxfarmmarkets,6621 Columbia Pike,Annandale,Fairfax,Virginia,,2019-02-05T00:00:00Z,,Thu: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.196229,38.832801,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,2021-01-04T12:20:31Z
1019096,Annandale Farmers Market - ACT,,Annandale Farmers Market,,,,25 East Cedar St,Annandale,Wright,Minnesota,55302,2020-02-05T00:00:00Z,2018-06-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.1238322,45.2636097,,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,2018-11-05T09:52:09Z
1018934,"Antigo Farmers Market, Inc.",http://www.antigomarket.com,"Antigo Farmers Market, Inc",,,,420 Field Street,Antigo,Langlade,Wisconsin,54409,2020-01-06T00:00:00Z,2022-02-09T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.149850,45.138703,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,2020-01-08T02:39:18Z
1019350,Antioch's Farmers Market,https://www.antioch.il.gov/?s=Farmers+Market,https://www.facebook.com/VillageOfAntioch/,,,,900 Skidmore Drive,Antioch,Lake,Illinois,60002,,,Thu: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.094570,42.478128,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,2019-08-01T10:32:37Z
1000431,Appleton Downtown Farm Market,http://www.appletondowntown.org,www.facebook.com/downtownappletonfarmmarket,,,,100 College Avenue,Appleton,Outagamie,Wisconsin,54911,2022-07-06T00:00:00Z,2022-07-06T00:00:00Z,Sat: 8:00 AM-12:30 PM,,,,,,,,2021-06-11T00:00:00Z,2021-06-11T00:00:00Z,Sat: 9:00 AM-12:30 PM,,,,,,,,,,,,,,,,,-88.40703,44.26201,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,2023-01-01T12:18:55Z
1021359,Aquidneck Growers Market - Wednesday,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers,Memorial Blvd,Newport,Newport,Rhode Island,02840,2022-07-05T00:00:00Z,2022-07-05T00:00:00Z,Wed: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.305831,41.483658,,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,2022-07-02T02:15:01Z
1021360,Aquidneck Growers Market- Saturday Summer,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers,35 Dexter St,Newport,Newport,Rhode Island,02840,2022-03-05T00:00:00Z,2022-03-05T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.304641,41.509139,,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2022-07-02T02:22:04Z
1019813,Aquidneck Growers' Markets,https://aquidneckcommunitytable.org/market,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594/,,,@aquidneckgrowers,324 East Main Rd,Portsmouth,Newport,Rhode Island,02871,,,Sat: 9:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.261378,41.546506,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2022-03-03T03:55:03Z
1019662,Arlington Village Farmers Market,https://www.arlington-vermont.com/farmers-market,https://www.facebook.com/Market05250,,,,3904 VT-7A,Arlington,Bennington,Vermont,05250,2020-09-06T00:00:00Z,2019-06-09T00:00:00Z,Fri: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.146078,43.072884,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,2019-03-08T10:52:02Z
1019904,Armory Farmers Market,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=17,https://www.facebook.com/farmfreshri/,,,,85 Parade St,Providence,Providence,Rhode Island,02909,2020-11-06T00:00:00Z,2022-05-10T00:00:00Z,Thu: 3:30 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.431600,41.814767,,Y,Y,Y,Y,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,2020-05-06T12:36:13Z
1019222,Arnold Farmers Market,https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/,https://www.facebook.com/arnoldfarmersmarket/?ref=settings,https://twitter.com/ArnoldFarmMarket,,,2400 Bradley Beach Road,Arnold,Jefferson,Missouri,63010,2018-05-05T00:00:00Z,2019-08-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.353093,38.453275,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,2018-08-08T09:17:18Z
1019495,Artisan Alley Farmers and Makers Market,,,,,,Artisan Alley,DeLand,Volusia,Florida,32720,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Fri: 6:00 PM-9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.304341,29.027562,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,2021-03-04T03:08:22Z
1020068,Artistlane Farmers Market,,,,,,1966 Broad Street,Augusta-Richmond County consolidated government (balance),Richmond,Georgia,30904,2020-01-01T00:00:00Z,2022-07-12T00:00:00Z,Thu: 12:00 PM-5:00 PM,Fri: 12:00 PM-5:00 PM,Sat: 12:00 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-82.073422,33.365531,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,2021-04-08T11:38:31Z
1009810,Ashland Farmers Market,http://www.ashlandfarmersmarket.org/,https://www.facebook.com/AshlandMAFarmersMarket,,,,125 Front St,Ashland,Middlesex,Massachusetts,01721,2021-12-06T00:00:00Z,2021-12-06T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.461538,42.260027,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,2023-02-01T10:42:37Z
1001245,ASU Regional Farmers' Market,http://www.asuregionalfarmersmarket.org,https://www.facebook.com/asuregionalfarmersmarket,https://twitter.com/https://twitter.com/asufarmersmarket,,,3300 Aggie Road,Jonesboro,Craighead,Arkansas,72401,2021-01-05T00:00:00Z,2021-01-05T00:00:00Z,Sat: 8:00 AM-1:00 PM,,,,,,,,2021-01-06T00:00:00Z,2021-01-06T00:00:00Z,Tue: 12:00 PM-5:30 PM,Sat: 7:00 AM-1:00 PM,,,,,,,,,,,,,,,,-90.667327,35.840771,,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,2023-01-01T04:53:54Z
1002984,Atchison Farmers Market,https://atchisonkansas.com/business-directory/atchison-farmers-market,https://www.facebook.com/AtchisonFarmersMarket/,,,,Between 5th and 6th Streets on the south side of Main Street,Atchison,Atchison,Kansas,66002,2019-07-05T00:00:00Z,2020-03-10T00:00:00Z,Wed: 2:30 PM-5:30 PM,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-95.119878,39.560737,,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,2019-08-02T06:26:33Z
1005086,Athens Farmers Market,http://www.athensfarmersmarket.org,https://www.facebook.com/athensohfarmersmarket/,https://twitter.com/athensohfarmersmarket,,,1002 East State Street,Athens,Athens,Ohio,45701,2021-01-01T00:00:00Z,2023-07-12T00:00:00Z,Wed: 9:00 AM-12:00 PM,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-82.056622,39.336038,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,2021-04-01T01:21:39Z
1018033,"Athens Farmers Market, L.L.C.",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/,271 W Hancock Ave,Athens,Clarke,Georgia,30601,2021-03-04T00:00:00Z,2021-06-11T00:00:00Z,Wed: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.380247,33.959088,,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,2022-05-12T10:08:50Z
1018032,"Athens Farmers Market, LLC",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/,705 Sunset Dr,Athens,Clarke,Georgia,30606,2021-09-03T00:00:00Z,2021-07-12T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.4121317,33.9644564,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,2022-05-12T10:07:00Z
1021450,Athol Farmers Market,,https://www.facebook.com/Atholfarmersmarket,,,,30355 N 3rd Street,Athol,Kootenai,Idaho,83801,2021-07-05T00:00:00Z,2021-07-05T00:00:00Z,Fri: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.707904,47.944594,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,2023-02-04T04:57:07Z
1018330,"Attleboro Farmers Market, inc",http://www.attleborofarmersmarket.com,AttleboroFarmersMarket@AttFrmMkt,,,,201 County Street,Attleboro,Bristol,Massachusetts,02703,2020-03-06T00:00:00Z,2020-07-10T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.299235,41.937562,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,2020-12-02T02:06:11Z
1021225,Atwater Village Farmers' Market,https://seela.org/markets-atwater-village/,,,,https://www.instagram.com/atwatervillagefm/,3528 Larga Ave,Los Angeles,Los Angeles,California,90039,,,Sun: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.260151,34.117828,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,2021-09-09T04:29:56Z
1019789,Auburn Farmers Market,http://www.auburnfarmersmarket.org,https://www.facebook.com/AuburnInternationalFarmersMarket/?ref=bookmarks,https://twitter.com/https://twitter.com/AifmAuburnWA,,,1140 Auburn Way S,Auburn,King,Washington,98002,2020-07-06T00:00:00Z,2021-08-09T00:00:00Z,Sun: 10:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.218459,47.298267,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,2020-06-03T12:54:20Z
1021329,Aurora Farmers Market,,,,,,170 Main Street,Aurora,Cayuga,New York,13026,2023-05-05T00:00:00Z,2023-05-05T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.699995,42.744684,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,2023-06-01T06:24:08Z
1000559,Aurora Local Farmer's Market - Summer Market,,Aurora Local Farmers Market,,,,2031 S. Elliott Ave.,Aurora,Lawrence,Missouri,65605,2018-05-05T00:00:00Z,2020-07-10T00:00:00Z,Mon: -12:00 PM,Wed: 8:00 AM-12:00 PM,Sat: 7:00 AM-12:00 PM,,,,,,2018-01-11T00:00:00Z,2019-03-05T00:00:00Z,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,-93.7201867,36.9489080,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,2020-02-07T06:38:48Z
1021534,AUSTIN FARMERS MARKET,,https://www.facebook.com/farmergeorge.market,https://twitter.com/https://twitter.com/farmergeorgetx?lang=en,https://www.youtube.com/channel/UCvxG2wYZ5ebpCgcr8tQtV_Q/featured,https://www.instagram.com/farmergeorge.market/?hl=en,9607 RESEARCH BLVD,AUSTIN,Travis,Texas,78759,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sun: 12:00 PM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.741448,30.387094,,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,2022-10-06T01:23:34Z
1019396,Avon Farmers Market,http://www.avongov.org/category/subcategory.php?categoryid=28,http://facebook.com/avonfarmersmarket,,,,8190 E US Highway 36,Avon,Hendricks,Indiana,,2019-04-06T00:00:00Z,2021-03-08T00:00:00Z,Tue: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.38263,39.765279,,Y,Y,N,N,Y,-,Y,N,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2020-07-02T09:59:31Z
1019126,Avon Library Farmers Market,,https://www.facebook.com/avonfreepubliclibrary/,,,@afplct (instagram),"281 COUNTRY CLUB RD., C/O AVON LIBRARY",AVON,Hartford,Connecticut,06001,2018-02-07T00:00:00Z,2020-03-08T00:00:00Z,Mon: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.8604480,41.7897100,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2018-07-06T03:20:11Z
1021528,Backyard Market in Black Forest,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/,12530 Black Forest Rd,Colorado Springs,El Paso,Colorado,80908,2022-10-05T00:00:00Z,2022-10-05T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.702384,39.014791,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,2022-09-06T05:59:30Z
1021530,Backyard Market in Black Forest - Holiday,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/,13710 Black Forest Road,Colorado Springs,El Paso,Colorado,80908,2021-04-12T00:00:00Z,2021-04-12T00:00:00Z,Sat: 1:00 PM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.701697,39.029861,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,2022-09-06T06:32:12Z
1021529,Backyard Market in Black Forest - Winter,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/,6845 Shoup Road,Colorado Springs,El Paso,Colorado,80908,2023-06-10T00:00:00Z,2023-06-10T00:00:00Z,Sat: 1:00 PM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.698264,39.013991,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,2022-09-06T06:23:52Z
1019044,Bainbridge Farm Market,,bainbridgefarmmarket,,,,201 Grant Ave,bainbridge,Putnam,Indiana,46105,2019-04-05T00:00:00Z,2018-10-10T00:00:00Z,Wed: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.8176960,39.7622329,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,2018-07-04T01:22:44Z
1019076,Baldwin's Main St. Farmers Market,https://www.villageofbaldwin.com/community/page/main-st-farmers-market,https://www.facebook.com/BaldwinsMainStFarmersMarket/,,,,Main St. and 6th Ave.,Baldwin,St. Croix,Wisconsin,54002,2020-05-06T00:00:00Z,2020-01-10T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.370763,44.966999,,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,2021-04-01T11:59:57Z
1021338,Ballard Farmers Market,http://www.sfmamarkets.com/visit-ballard-farmers-market,https://www.facebook.com/BallardFarmersMarket,,,https://www.instagram.com/sfmamarkets/,5300 Ballard AVE NW,Seattle,King,Washington,98107,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sun: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.384500,47.667512,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,2021-04-02T04:24:25Z
1021521,Bamberg Farmers Market,,https://www.facebook.com/bambergfarmersmarket/?ref=page_internal,,,,12205 Heritage Hwy,Bamberg,Bamberg,South Carolina,29003,2021-01-03T00:00:00Z,2021-01-03T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.031222,33.300136,,Y,N,N,N,N,-,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2022-01-06T07:42:03Z
1012081,Bangor Farmers' Market,http://www.bangorfarmersmarket.org,www.facebook.com/bangorfarmersmarket,,,,Corner of Franklin and Harlow Streets,Bangor,Penobscot,Maine,04401,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sun: 11:00 AM-1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.7716490,44.8039587,,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,2021-08-01T04:23:47Z
1001604,Barnegat Farmers Market,http://www.barnegat.net,@barnegatrecreation,,,,14 Birdsall St.,Barnegat,Ocean,New Jersey,08005,2022-05-06T00:00:00Z,2022-05-06T00:00:00Z,Thu: 10:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.221654,39.753903,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,2023-01-01T11:50:12Z
1020029,Barrow County Farmers Market,http://www.barrowcountyfarmersmarket.com,https://www.facebook.com/barrowcountyfarmersmarket,,,#barrowcountyfarmersmarket,30 N. Broad St,Winder,Barrow,Georgia,30680,2020-02-05T00:00:00Z,2021-09-11T00:00:00Z,Sat: 8:30 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.721123,33.993074,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2020-04-08T09:15:35Z
1003335,Basalt Sunday Market,http://www.basaltsundaymarket.com,,,,,101 Midland Avenue,Basalt,Eagle,Colorado,81621,2021-09-06T00:00:00Z,2022-03-09T00:00:00Z,Sun: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.034736,39.368957,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,2020-07-08T03:54:43Z
1019871,Bassett Farmers Market,,,,,,200 Clark St.,Bassett,Rock,Nebraska,68714,2020-01-07T00:00:00Z,2022-06-09T00:00:00Z,Sat: 8:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.536625,42.582541,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2022-02-05T02:28:42Z
1000436,Bastrop 1832 Farmers Market,http://www.bastrop1832farmersmarket.org,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102,https://twitter.com/https://twitter.com/bastrop1832,,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/,1302 Chestnut Street,Bastrop,Bastrop,Texas,78602,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.311627,30.111777,,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,2023-03-01T07:55:24Z
1021540,Batavia Farmers' Market,https://downtownbatavia.com/farmers-market/,https://www.facebook.com/BataviaFarmersMarket/about/?ref=page_internal,,,https://www.instagram.com/bataviafarmersmarket/?hl=en,North River Street,Batavia,Kane,Illinois,60510,2021-05-06T00:00:00Z,2021-05-06T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.306027,41.851028,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2022-11-06T04:11:50Z
1021265,Batesville Farmers Market,http://Www.Batesvillefarmersmarket.com,Batesville Farmers Market,,,,Main and Boehringer Street,Batesville,Ripley,Indiana,47006,2021-01-05T00:00:00Z,2021-01-05T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,2023-06-06T00:00:00Z,2023-06-06T00:00:00Z,Wed: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,-85.221859,39.298852,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,2021-10-01T10:49:31Z
1021443,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com,facebook.com/BattleCreekFarmersMarketAssociation,,,,25 S McCamly St,Battle Creek,Calhoun,Michigan,49017,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,Wed: 9:00 AM-1:00 PM,Fri: 5:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-85.185150,42.320090,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,2021-09-04T07:00:36Z
1019617,Bay Area Farmers Market,https://www.bayareafarmersmarkettexas.com/,https://www.facebook.com/bayareafarmersmarket/?modal=admin_todo_tour,,,,500 Baybrook Mall Drive,Friendswood,Harris,Texas,77546,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sun: 11:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.150682,29.548702,,Y,N,N,N,N,-,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,2022-06-01T10:26:29Z
1019874,Beatrice Farmers Market Indian Creek Mall,,,,,,Indian Creek Mall 2205 N 6th St,Beatrice,Gage,Nebraska,68310,2020-01-06T00:00:00Z,2022-07-10T00:00:00Z,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.747301,40.273594,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2022-03-05T12:32:02Z
